Entity,Code,Day,total_vaccinations
Fiji,FJI,2022-03-14,1303177
Fiji,FJI,2022-03-21,1306342
Fiji,FJI,2022-03-28,1308235
Fiji,FJI,2022-04-04,1428275
Fiji,FJI,2022-04-11,1435236
Fiji,FJI,2022-04-18,1437911
Fiji,FJI,2022-04-25,1438393
Fiji,FJI,2022-05-23,1467187
Fiji,FJI,2022-05-30,1469149
Fiji,FJI,2022-06-06,1474508
Fiji,FJI,2022-06-13,1474856
Fiji,FJI,2022-06-20,1475273
Fiji,FJI,2022-06-27,1482009
Fiji,FJI,2022-07-04,1484508
Fiji,FJI,2022-07-11,1487617
Fiji,FJI,2022-07-18,1489358
Fiji,FJI,2022-07-25,1495983
Fiji,FJI,2022-08-01,1519291
Fiji,FJI,2022-08-08,1523112
Fiji,FJI,2022-08-15,1525546
Fiji,FJI,2022-08-22,1531333
Fiji,FJI,2022-08-29,1536409
Fiji,FJI,2022-09-05,1537008
Fiji,FJI,2022-09-12,1538917
Fiji,FJI,2022-09-19,1540254
Fiji,FJI,2022-09-26,1541594
Fiji,FJI,2022-10-04,1542410
Fiji,FJI,2022-10-10,1543747
Fiji,FJI,2022-10-17,1544186
Finland,FIN,2021-01-03,67
Finland,FIN,2021-01-17,62122
Finland,FIN,2021-01-24,120327
Finland,FIN,2021-01-31,176836
Finland,FIN,2021-02-07,232507
Finland,FIN,2021-02-14,288776
Finland,FIN,2021-02-21,373451
Finland,FIN,2021-02-28,476479
Finland,FIN,2021-03-07,590421
Finland,FIN,2021-03-14,714668
Finland,FIN,2021-03-21,842252
Finland,FIN,2021-03-28,952777
Finland,FIN,2021-04-04,1086457
Finland,FIN,2021-04-11,1260283
Finland,FIN,2021-04-18,1495506
Finland,FIN,2021-04-25,1717301
Finland,FIN,2021-05-02,1931781
Finland,FIN,2021-05-09,2176626
Finland,FIN,2021-05-16,2413548
Finland,FIN,2021-05-23,2690452
Finland,FIN,2021-05-30,2964331
Finland,FIN,2021-06-06,3264354
Finland,FIN,2021-06-13,3609576
Finland,FIN,2021-06-20,3954634
Finland,FIN,2021-06-27,4217126
Finland,FIN,2021-07-04,4543218
Finland,FIN,2021-07-11,4857449
Finland,FIN,2021-07-18,5127236
Finland,FIN,2021-07-25,5399940
Finland,FIN,2021-08-01,5674066
Finland,FIN,2021-08-08,5938715
Finland,FIN,2021-08-15,6244758
Finland,FIN,2021-08-22,6547899
Finland,FIN,2021-08-29,6802646
Finland,FIN,2021-09-05,7038469
Finland,FIN,2021-09-12,7241985
Finland,FIN,2021-09-19,7389118
Finland,FIN,2021-09-26,7549717
Finland,FIN,2021-10-03,7708740
Finland,FIN,2021-10-10,7847843
Finland,FIN,2021-10-17,7983259
Finland,FIN,2021-10-24,8095450
Finland,FIN,2021-10-31,8212502
Finland,FIN,2021-11-07,8300585
Finland,FIN,2021-11-14,8387267
Finland,FIN,2021-11-21,8484323
Finland,FIN,2021-11-28,8602876
Finland,FIN,2021-12-05,8758599
Finland,FIN,2021-12-12,8944582
Finland,FIN,2021-12-19,9228940
Finland,FIN,2021-12-24,9432679
Finland,FIN,2021-12-26,9434480
Finland,FIN,2021-12-27,9436893
Finland,FIN,2021-12-28,9489226
Finland,FIN,2021-12-30,9544821
Finland,FIN,2021-12-31,9616819
Finland,FIN,2022-01-01,9705865
Finland,FIN,2022-01-03,9706038
Finland,FIN,2022-01-04,9706280
Finland,FIN,2022-01-05,9720543
Finland,FIN,2022-01-06,9872059
Finland,FIN,2022-01-08,9963908
Finland,FIN,2022-01-10,10090806
Finland,FIN,2022-01-12,10225316
Finland,FIN,2022-01-15,10262739
Finland,FIN,2022-01-18,10342692
Finland,FIN,2022-01-19,10407420
Finland,FIN,2022-01-20,10461909
Finland,FIN,2022-01-25,10693347
Finland,FIN,2022-01-26,10746775
Finland,FIN,2022-01-27,10784471
Finland,FIN,2022-01-28,10823454
Finland,FIN,2022-01-29,10866455
Finland,FIN,2022-01-30,10906050
Finland,FIN,2022-01-31,11008185
Finland,FIN,2022-02-01,11018426
Finland,FIN,2022-02-02,11039379
Finland,FIN,2022-02-03,11063093
Finland,FIN,2022-02-04,11178975
Finland,FIN,2022-02-05,11218208
Finland,FIN,2022-02-07,11238270
Finland,FIN,2022-02-08,11293027
Finland,FIN,2022-02-09,11309855
Finland,FIN,2022-02-10,11325151
Finland,FIN,2022-02-11,11340617
Finland,FIN,2022-02-12,11355567
Finland,FIN,2022-02-13,11367650
Finland,FIN,2022-02-14,11370512
Finland,FIN,2022-02-15,11371462
Finland,FIN,2022-02-16,11382504
Finland,FIN,2022-02-17,11394702
Finland,FIN,2022-02-18,11405540
Finland,FIN,2022-02-19,11413675
Finland,FIN,2022-02-20,11422142
Finland,FIN,2022-02-21,11424413
Finland,FIN,2022-02-22,11425721
Finland,FIN,2022-02-23,11433226
Finland,FIN,2022-02-24,11439651
Finland,FIN,2022-02-28,11443055
Finland,FIN,2022-03-01,11444253
Finland,FIN,2022-03-02,11450857
Finland,FIN,2022-03-03,11456491
Finland,FIN,2022-03-04,11461524
Finland,FIN,2022-03-06,11479743
Finland,FIN,2022-03-07,11481480
Finland,FIN,2022-03-08,11482486
Finland,FIN,2022-03-09,11488408
Finland,FIN,2022-03-16,11615848
Finland,FIN,2022-03-23,11658258
Finland,FIN,2022-03-29,11679339
Finland,FIN,2022-04-05,11698750
Finland,FIN,2022-04-13,11719977
Finland,FIN,2022-04-20,11731694
Finland,FIN,2022-04-27,11746976
Finland,FIN,2022-05-04,11758847
Finland,FIN,2022-05-11,11771112
Finland,FIN,2022-05-22,12014614
Finland,FIN,2022-05-25,12044032
Finland,FIN,2022-06-01,12059352
Finland,FIN,2022-06-09,12080311
Finland,FIN,2022-06-15,12116461
Finland,FIN,2022-06-23,12159454
Finland,FIN,2022-06-29,12168388
Finland,FIN,2022-07-06,12186022
Finland,FIN,2022-07-13,12203932
Finland,FIN,2022-08-03,12315719
Finland,FIN,2022-08-10,12400147
Finland,FIN,2022-08-17,12490579
Finland,FIN,2022-08-24,12591177
Finland,FIN,2022-08-31,12659151
Finland,FIN,2022-09-07,12718448
Finland,FIN,2022-09-14,12778580
Finland,FIN,2022-09-21,12808871
Finland,FIN,2022-09-28,12828674
Finland,FIN,2022-10-05,12845897
Finland,FIN,2022-10-11,12860792
Finland,FIN,2022-10-13,12863230
Finland,FIN,2022-10-19,12875789
France,FRA,2020-12-27,610
France,FRA,2020-12-28,1298
France,FRA,2020-12-29,1683
France,FRA,2020-12-30,2127
France,FRA,2020-12-31,2572
France,FRA,2021-01-01,3736
France,FRA,2021-01-02,4104
France,FRA,2021-01-03,4509
France,FRA,2021-01-04,6630
France,FRA,2021-01-05,14388
France,FRA,2021-01-06,26864
France,FRA,2021-01-07,56353
France,FRA,2021-01-08,93526
France,FRA,2021-01-09,104747
France,FRA,2021-01-10,110763
France,FRA,2021-01-11,150731
France,FRA,2021-01-12,212896
France,FRA,2021-01-13,278071
France,FRA,2021-01-14,361355
France,FRA,2021-01-15,430437
France,FRA,2021-01-16,450726
France,FRA,2021-01-17,461761
France,FRA,2021-01-18,547843
France,FRA,2021-01-19,678639
France,FRA,2021-01-20,816384
France,FRA,2021-01-21,974980
France,FRA,2021-01-22,1096286
France,FRA,2021-01-23,1134840
France,FRA,2021-01-24,1144691
France,FRA,2021-01-25,1224289
France,FRA,2021-01-26,1328208
France,FRA,2021-01-27,1441683
France,FRA,2021-01-28,1581836
France,FRA,2021-01-29,1692353
France,FRA,2021-01-30,1725916
France,FRA,2021-01-31,1732992
France,FRA,2021-02-01,1808361
France,FRA,2021-02-02,1917801
France,FRA,2021-02-03,2029434
France,FRA,2021-02-04,2165085
France,FRA,2021-02-05,2280448
France,FRA,2021-02-06,2314650
France,FRA,2021-02-07,2325591
France,FRA,2021-02-08,2420471
France,FRA,2021-02-09,2563235
France,FRA,2021-02-10,2715825
France,FRA,2021-02-11,2907056
France,FRA,2021-02-12,3061899
France,FRA,2021-02-13,3103828
France,FRA,2021-02-14,3116259
France,FRA,2021-02-15,3231111
France,FRA,2021-02-16,3381826
France,FRA,2021-02-17,3538525
France,FRA,2021-02-18,3730851
France,FRA,2021-02-19,3887704
France,FRA,2021-02-20,3934972
France,FRA,2021-02-21,3944467
France,FRA,2021-02-22,4055152
France,FRA,2021-02-23,4194043
France,FRA,2021-02-24,4336584
France,FRA,2021-02-25,4528618
France,FRA,2021-02-26,4712898
France,FRA,2021-02-27,4787319
France,FRA,2021-02-28,4797717
France,FRA,2021-03-01,4917504
France,FRA,2021-03-02,5085979
France,FRA,2021-03-03,5268106
France,FRA,2021-03-04,5503598
France,FRA,2021-03-05,5767377
France,FRA,2021-03-06,5992899
France,FRA,2021-03-07,6118588
France,FRA,2021-03-08,6275619
France,FRA,2021-03-09,6504419
France,FRA,2021-03-10,6740523
France,FRA,2021-03-11,7047327
France,FRA,2021-03-12,7395597
France,FRA,2021-03-13,7642305
France,FRA,2021-03-14,7708816
France,FRA,2021-03-15,7899315
France,FRA,2021-03-16,8079915
France,FRA,2021-03-17,8268217
France,FRA,2021-03-18,8480531
France,FRA,2021-03-19,8747488
France,FRA,2021-03-20,8925630
France,FRA,2021-03-21,8977836
France,FRA,2021-03-22,9181600
France,FRA,2021-03-23,9474382
France,FRA,2021-03-24,9774877
France,FRA,2021-03-25,10161831
France,FRA,2021-03-26,10562545
France,FRA,2021-03-27,10774703
France,FRA,2021-03-28,10838471
France,FRA,2021-03-29,11095059
France,FRA,2021-03-30,11450455
France,FRA,2021-03-31,11787255
France,FRA,2021-04-01,12194515
France,FRA,2021-04-02,12569992
France,FRA,2021-04-03,12773439
France,FRA,2021-04-04,12838912
France,FRA,2021-04-05,12912828
France,FRA,2021-04-06,13241852
France,FRA,2021-04-07,13617444
France,FRA,2021-04-08,14077873
France,FRA,2021-04-09,14604746
France,FRA,2021-04-10,14900186
France,FRA,2021-04-11,14990565
France,FRA,2021-04-12,15343376
France,FRA,2021-04-13,15797266
France,FRA,2021-04-14,16231602
France,FRA,2021-04-15,16718832
France,FRA,2021-04-16,17204993
France,FRA,2021-04-17,17483773
France,FRA,2021-04-18,17570853
France,FRA,2021-04-19,17915204
France,FRA,2021-04-20,18341699
France,FRA,2021-04-21,18765389
France,FRA,2021-04-22,19243576
France,FRA,2021-04-23,19726191
France,FRA,2021-04-24,20028734
France,FRA,2021-04-25,20137148
France,FRA,2021-04-26,20516352
France,FRA,2021-04-27,20989627
France,FRA,2021-04-28,21474652
France,FRA,2021-04-29,22030520
France,FRA,2021-04-30,22589406
France,FRA,2021-05-01,22809736
France,FRA,2021-05-02,22939371
France,FRA,2021-05-03,23395908
France,FRA,2021-05-04,23937908
France,FRA,2021-05-05,24492255
France,FRA,2021-05-06,25113827
France,FRA,2021-05-07,25745909
France,FRA,2021-05-08,26038381
France,FRA,2021-05-09,26213646
France,FRA,2021-05-10,26757580
France,FRA,2021-05-11,27421127
France,FRA,2021-05-12,28090320
France,FRA,2021-05-13,28486000
France,FRA,2021-05-14,29108679
France,FRA,2021-05-15,29578359
France,FRA,2021-05-16,29801994
France,FRA,2021-05-17,30328420
France,FRA,2021-05-18,30944290
France,FRA,2021-05-19,31557584
France,FRA,2021-05-20,32227788
France,FRA,2021-05-21,32894392
France,FRA,2021-05-22,33322351
France,FRA,2021-05-23,33498544
France,FRA,2021-05-24,33795477
France,FRA,2021-05-25,34388158
France,FRA,2021-05-26,34993895
France,FRA,2021-05-27,35665386
France,FRA,2021-05-28,36357313
France,FRA,2021-05-29,36806955
France,FRA,2021-05-30,36946800
France,FRA,2021-05-31,37509645
France,FRA,2021-06-01,38193996
France,FRA,2021-06-02,38847973
France,FRA,2021-06-03,39573339
France,FRA,2021-06-04,40336776
France,FRA,2021-06-05,40831546
France,FRA,2021-06-06,41014126
France,FRA,2021-06-07,41617245
France,FRA,2021-06-08,42304133
France,FRA,2021-06-09,42965264
France,FRA,2021-06-10,43659212
France,FRA,2021-06-11,44404051
France,FRA,2021-06-12,44898900
France,FRA,2021-06-13,45077849
France,FRA,2021-06-14,45674707
France,FRA,2021-06-15,46369368
France,FRA,2021-06-16,47042289
France,FRA,2021-06-17,47734262
France,FRA,2021-06-18,48499975
France,FRA,2021-06-19,48998658
France,FRA,2021-06-20,49175631
France,FRA,2021-06-21,49774140
France,FRA,2021-06-22,50466166
France,FRA,2021-06-23,51141370
France,FRA,2021-06-24,51794195
France,FRA,2021-06-25,52546052
France,FRA,2021-06-26,53070741
France,FRA,2021-06-27,53282884
France,FRA,2021-06-28,53891504
France,FRA,2021-06-29,54583738
France,FRA,2021-06-30,55274911
France,FRA,2021-07-01,55966673
France,FRA,2021-07-02,56717622
France,FRA,2021-07-03,57229324
France,FRA,2021-07-04,57427412
France,FRA,2021-07-05,58016580
France,FRA,2021-07-06,58689840
France,FRA,2021-07-07,59344083
France,FRA,2021-07-08,60002029
France,FRA,2021-07-09,60743880
France,FRA,2021-07-10,61233393
France,FRA,2021-07-11,61403965
France,FRA,2021-07-12,62053117
France,FRA,2021-07-13,62869422
France,FRA,2021-07-14,63208458
France,FRA,2021-07-15,64059662
France,FRA,2021-07-16,64937232
France,FRA,2021-07-17,65517550
France,FRA,2021-07-18,65742211
France,FRA,2021-07-19,66453677
France,FRA,2021-07-20,67284030
France,FRA,2021-07-21,68088646
France,FRA,2021-07-22,68919015
France,FRA,2021-07-23,69783696
France,FRA,2021-07-24,70339154
France,FRA,2021-07-25,70540454
France,FRA,2021-07-26,71212052
France,FRA,2021-07-27,71997440
France,FRA,2021-07-28,72748089
France,FRA,2021-07-29,73516132
France,FRA,2021-07-30,74282443
France,FRA,2021-07-31,74753816
France,FRA,2021-08-01,74916015
France,FRA,2021-08-02,75493454
France,FRA,2021-08-03,76138455
France,FRA,2021-08-04,76734637
France,FRA,2021-08-05,77331042
France,FRA,2021-08-06,77964014
France,FRA,2021-08-07,78356244
France,FRA,2021-08-08,78493906
France,FRA,2021-08-09,79013125
France,FRA,2021-08-10,79599054
France,FRA,2021-08-11,80140013
France,FRA,2021-08-12,80691466
France,FRA,2021-08-13,81223358
France,FRA,2021-08-14,81566589
France,FRA,2021-08-15,81656300
France,FRA,2021-08-16,82161740
France,FRA,2021-08-17,82715110
France,FRA,2021-08-18,83240311
France,FRA,2021-08-19,83759519
France,FRA,2021-08-20,84314128
France,FRA,2021-08-21,84657757
France,FRA,2021-08-22,84777168
France,FRA,2021-08-23,85276816
France,FRA,2021-08-24,85817888
France,FRA,2021-08-25,86321882
France,FRA,2021-08-26,86810118
France,FRA,2021-08-27,87349677
France,FRA,2021-08-28,87691353
France,FRA,2021-08-29,87802538
France,FRA,2021-08-30,88249368
France,FRA,2021-08-31,88722899
France,FRA,2021-09-01,89167176
France,FRA,2021-09-02,89555615
France,FRA,2021-09-03,89996597
France,FRA,2021-09-04,90316861
France,FRA,2021-09-05,90387450
France,FRA,2021-09-06,90675737
France,FRA,2021-09-07,90970566
France,FRA,2021-09-08,91297345
France,FRA,2021-09-09,91572735
France,FRA,2021-09-10,91908327
France,FRA,2021-09-11,92156947
France,FRA,2021-09-12,92204649
France,FRA,2021-09-13,92436719
France,FRA,2021-09-14,92695731
France,FRA,2021-09-15,92995905
France,FRA,2021-09-16,93234492
France,FRA,2021-09-17,93520335
France,FRA,2021-09-18,93723827
France,FRA,2021-09-19,93757854
France,FRA,2021-09-20,93946397
France,FRA,2021-09-21,94153553
France,FRA,2021-09-22,94400080
France,FRA,2021-09-23,94597938
France,FRA,2021-09-24,94838209
France,FRA,2021-09-25,95005371
France,FRA,2021-09-26,95030998
France,FRA,2021-09-27,95189208
France,FRA,2021-09-28,95356044
France,FRA,2021-09-29,95554706
France,FRA,2021-09-30,95721141
France,FRA,2021-10-01,95943657
France,FRA,2021-10-02,96082564
France,FRA,2021-10-03,96100886
France,FRA,2021-10-04,96247304
France,FRA,2021-10-05,96406756
France,FRA,2021-10-06,96594650
France,FRA,2021-10-07,96753011
France,FRA,2021-10-08,96972266
France,FRA,2021-10-09,97098454
France,FRA,2021-10-10,97113811
France,FRA,2021-10-11,97255624
France,FRA,2021-10-12,97412517
France,FRA,2021-10-13,97590074
France,FRA,2021-10-14,97742209
France,FRA,2021-10-15,97955851
France,FRA,2021-10-16,98068037
France,FRA,2021-10-17,98080760
France,FRA,2021-10-18,98219945
France,FRA,2021-10-19,98369263
France,FRA,2021-10-20,98554180
France,FRA,2021-10-21,98709584
France,FRA,2021-10-22,98915627
France,FRA,2021-10-23,99029358
France,FRA,2021-10-24,99040738
France,FRA,2021-10-25,99185555
France,FRA,2021-10-26,99331751
France,FRA,2021-10-27,99517457
France,FRA,2021-10-28,99664881
France,FRA,2021-10-29,99865477
France,FRA,2021-10-30,99969688
France,FRA,2021-10-31,99979503
France,FRA,2021-11-01,99996082
France,FRA,2021-11-02,100156295
France,FRA,2021-11-03,100353475
France,FRA,2021-11-04,100522575
France,FRA,2021-11-05,100749833
France,FRA,2021-11-06,100870951
France,FRA,2021-11-07,100882737
France,FRA,2021-11-08,101068554
France,FRA,2021-11-09,101297725
France,FRA,2021-11-10,101571814
France,FRA,2021-11-11,101596297
France,FRA,2021-11-12,101864546
France,FRA,2021-11-13,101998365
France,FRA,2021-11-14,102011784
France,FRA,2021-11-15,102232130
France,FRA,2021-11-16,102500571
France,FRA,2021-11-17,102781693
France,FRA,2021-11-18,103042961
France,FRA,2021-11-19,103381819
France,FRA,2021-11-20,103546298
France,FRA,2021-11-21,103563094
France,FRA,2021-11-22,103799983
France,FRA,2021-11-23,104101246
France,FRA,2021-11-24,104412319
France,FRA,2021-11-25,104743893
France,FRA,2021-11-26,105232383
France,FRA,2021-11-27,105520860
France,FRA,2021-11-28,105591720
France,FRA,2021-11-29,106007689
France,FRA,2021-11-30,106562874
France,FRA,2021-12-01,107136323
France,FRA,2021-12-02,107758635
France,FRA,2021-12-03,108475165
France,FRA,2021-12-04,108890919
France,FRA,2021-12-05,109007193
France,FRA,2021-12-06,109602945
France,FRA,2021-12-07,110365149
France,FRA,2021-12-08,111076394
France,FRA,2021-12-09,111860033
France,FRA,2021-12-10,112737415
France,FRA,2021-12-11,113270082
France,FRA,2021-12-12,113441523
France,FRA,2021-12-13,114143279
France,FRA,2021-12-14,115058069
France,FRA,2021-12-15,115897615
France,FRA,2021-12-16,116808244
France,FRA,2021-12-17,117779139
France,FRA,2021-12-18,118356928
France,FRA,2021-12-19,118564139
France,FRA,2021-12-20,119286628
France,FRA,2021-12-21,120123121
France,FRA,2021-12-22,120840100
France,FRA,2021-12-23,121396191
France,FRA,2021-12-24,121544437
